Unnamed: 0,ID,Pun,Sense Key 1,Sense Key 2,Sentence,
34,hom_1271_11,Classified,"['Promotion', 'Branding', 'Targeting', 'Engagement', 'Reach', 'Conversion', 'Media', 'Insert', 'Include', 'Place', 'Add', 'Insertion', 'Embed', 'Inserting', 'Alert', 'Warning', 'Announcement', 'Declaration', 'Reminder', 'Caution', 'Admonition']","['Suppression', 'Restriction', 'Obscenity', 'Blocking', 'Censoring', 'Sanitization', 'Taboo', 'Privacy', 'Confidentiality', 'Discretion', 'Concealment', 'Mystery', 'Stealth', 'Silence', 'Discrimination', 'Racism', 'Prejudice', 'Inequality', 'Exclusion', 'Jim Crow', 'Oppression']",The newspaper doesn ' t put in Politics what is Classified . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
35,hom_1274_12,made,"['Arrange', 'Structure', 'Categorize', 'Classify', 'Systematize', 'Prioritize', 'Consolidate', 'Order', 'Sort', 'Group', 'Align', 'Place', 'Structure', 'Organize', 'Tidy', 'Organize', 'Clean', 'Streamline', 'Arrange', 'Sort', 'Straighten']",[],Can I tell you a story about my bed ? I made it up . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
36,hom_1275_20,channels,"['Router', 'Switch', 'Firewall', 'Protocol', 'IP Address', 'Bandwidth', 'Ethernet', 'Code', 'Algorithm', 'Debugging', 'Syntax', 'Compiler', 'Libraries', 'Framework', 'Transmission', 'Radio', 'Television', 'Signal', 'Frequency', 'Reception', 'Media']","['Standard', 'Rules', 'Agreement', 'Network', 'Communication', 'Security', 'Compliance', 'Television', 'Streaming', 'Network', 'Subscription', 'Broadcast', 'Programming', 'Content', 'Blogging', 'Publishing', 'Content', 'Articles', 'Writers', 'Platform', 'Stories']",I was going to order a satellite dish but then I found out that I had to go through channels . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
37,hom_1276_7,group,"['Group', 'Aggregation', 'Collection', 'Segment', 'Set', 'Category', 'Partition', 'Merger', 'Acquisition', 'Multinational', 'Diversification', 'Synergy', 'Portfolio', 'Subsidiary', 'Compiler', 'Linker', 'Machine Code', 'Object Code', 'Directives', 'Macro', 'Debugging']","['Categorization', 'Clustering', 'Segmentation', 'Aggregation', 'Classification', 'Compartmentalization', 'Partitioning', 'Agreement', 'Compatibility', 'Harmony', 'Consistency', 'Coherence', 'Correspondence', 'Alignment', 'Group', 'Circle', 'Gang', 'Alliance', 'Coterie', 'Syndicate', 'Faction']",Galois wanted to assemble his own group . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
38,hom_1277_6,taken,"['Initiate', 'Deploy', 'Unveil', 'Activate', 'Release', 'Activate', 'Ignite', 'Launch', 'Climb', 'Accelerate', 'Altitude', 'Airborne', 'Thrust', 'Flightpath', 'Leave', 'Exit', 'Journey', 'Flight', 'Depart', 'Takeoff', 'Embark']","['Start', 'Launch', 'Begin', 'Activate', 'Commence', 'Trigger', 'Ignite', 'Enable', 'Trigger', 'Launch', 'Power', 'Invoke', 'Start', 'Initiate', 'Initiate', 'Deploy', 'Unveil', 'Activate', 'Release', 'Ignite', 'Activate']",My fear of planes has taken off . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
39,hom_1278_16,cavity,"['Decay', 'Toothache', 'Plaque', 'Bacteria', 'Cavities', 'Enamel', 'Hygiene', 'Bubble', 'Erosion', 'Pressure', 'Vibration', 'Turbulence', 'Implosion', 'Vacuum', 'Weathering', 'Deposition', 'Sediment', 'Slope', 'Runoff', 'Soil', 'Wind']","['Bull', 'Fighting', 'Arena', 'Bully', 'Terrier', 'Dog', 'Bulldog', 'Abyss', 'Canyon', 'Divide', 'Fissure', 'Gorge', 'Ravine', 'Valley', 'Cave', 'Stalactite', 'Stalagmite', 'Underground', 'Grotto', 'Karst', 'Subterranean']","The dentist ' s alibi was full of holes , so the police performed a cavity search . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
40,hom_1279_18,heated,"['Oven', 'Dough', 'Cake', 'Pie', 'Pastry', 'Crispy', 'Delicious', 'Coffee', 'Nuts', 'Crispy', 'Toasted', 'Barbecue', 'Smoky', 'Savory', 'Stewed', 'Braised', 'Boiled', 'Poached', 'Sautéed', 'Broth', 'Infused']","['Passionate', 'Zealous', 'Fervent', 'Intense', 'Ardor', 'Enthusiastic', 'Devoted', 'Ardent', 'Zealous', 'Passionate', 'Intense', 'Eager', 'Vigorous', 'Earnest', 'Ardent', 'Zealous', 'Intense', 'Fervent', 'Enthusiastic', 'Devoted', 'Dedicated']","I ' m going to be discussing global warming next week , it ' s quite a heated topic . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
41,hom_1281_7,drawing,[],"['Summon', 'Conjure', 'Entreat', 'Petition', 'Call', 'Appeal', 'Beseech', 'Stimulate', 'Inspire', 'Arouse', 'Stir', 'Invoke', 'Rouse', 'Activate', 'Inspire', 'Activate', 'Energize', 'Motivate', 'Encourage', 'Provoke', 'Invigorate']",An artist with the military kept drawing enemy fire . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
42,hom_1282_9,unstrung,"['Unwind', 'Disentangle', 'Unknot', 'Unraveling', 'Unpick', 'Unfold', 'Unburden', 'Unravel', 'Unknot', 'Disentangle', 'Disengage', 'Unwind', 'Unraveling', 'Separate', 'Unravel', 'Unknot', 'Decipher', 'Clarify', 'Resolve', 'Reconcile', 'Untangle']","['Worn', 'Frayed', 'Torn', 'Aged', 'Faded', 'Shabby', 'Ragged', 'Restless', 'Irritable', 'Anxious', 'Uneasy', 'Excitable', 'Nervous', 'Hyperactive', 'Gloomy', 'Mournful', 'Desolate', 'Dejected', 'Forlorn', 'Melancholy', 'Despairing']","OLD VIOLINISTS never die , they just become unstrung . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
43,hom_1283_15,cold,"['Refreshing', 'Cool', 'Icy', 'Frosty', 'Brisk', 'Nippy', 'Refrigerated', 'Snowman', 'Winter', 'Hat', 'Carrot', 'Scarf', 'Magic', 'Cold', 'Refrigerated', 'Chilled', 'Frosty', 'Frozen', 'Iced', 'Air-conditioned', 'Temperature-controlled']","['Bleak', 'Isolated', 'Barren', 'Abandoned', 'Lonesome', 'Gloomy', 'Desolate', 'Gloomy', 'Miserable', 'Dreariness', 'Desolate', 'Drear', 'Dismal', 'Bleak', 'Dreary', 'Dismal', 'Mournful', 'Somber', 'Bleak', 'Glum', 'Depressing']",He was hit on the head during a hail storm and was knocked out cold . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
44,hom_1284_6,jerk,"['Dull', 'Uninteresting', 'Tedious', 'Monotonous', 'Humdrum', 'Drab', 'Unenthusiastic', 'Database', 'Platform', 'Cloud', 'Infrastructure', 'Analytics', 'Automation', 'Security', 'Naive', 'Unsophisticated', 'Ignorant', 'Unworldly', 'Unintelligent', 'Unrefined', 'Unlearned']","['Streaming', 'Video Games', 'Esports', 'Chatting', 'Live', 'Broadcasting', 'Viewers', 'Spicy', 'Caribbean', 'Sauce', 'Marinate', 'Grilled', 'Barbecue', 'Seasoning', 'Cramp', 'Contraction', 'Twitch', 'Jerk', 'Convulsion', 'Muscle', 'Pain']","The car stopped with a jerk , then the jerk got out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
45,hom_1287_16,combination,"['Programming', 'Algorithm', 'Syntax', 'Compiler', 'Debugging', 'Scripting', 'Framework', 'Lock', 'Access', 'Security', 'Cipher', 'Password', 'Unlock', 'Encryption', 'Fusion', 'Mixture', 'Blend', 'Compound', 'Alliance', 'Union', 'Synergy']","['Group', 'Sample', 'Analysis', 'Study', 'Demographic', 'Participants', 'Research', 'Worship', 'Church', 'Assembly', 'Fellowship', 'Pray', 'Devotion', 'Sacrament', 'Compiler', 'Linker', 'Machine Code', 'Object Code', 'Directives', 'Mnemonics', 'Debugging']",The safe was invented by a cop and a robber . It was quite a combination . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
46,hom_1291_6,rave,"['Music', 'Dance', 'Party', 'Lights', 'DJs', 'Techno', 'Ecstasy', 'Groove', 'Boogie', 'Dance', 'Glitter', 'Funk', 'Mirrorball', 'Platforms', 'Dancing', 'Music', 'Nightlife', 'Drinks', 'Outing', 'Discotheque', 'Partying']","['Memorial', 'Remembrance', 'Tribute', 'Farewell', 'Homage', 'Appreciation', 'Celebration', 'Praise', 'Applause', 'Adulation', 'Eulogy', 'Kudos', 'Accolade', 'Commendation', 'Praise', 'Glorify', 'Exalt', 'Magnify', 'Commend', 'Adulate', 'Celebrate']",The dance club opened to rave reviews . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
47,hom_1292_15,go,"['Eradicate', 'Eliminate', 'Annihilate', 'Exterminate', 'Uproot', 'Wipe Out', 'Expunge', 'Satisfy', 'Refresh', 'Quenchable', 'Slake', 'Allay', 'Quencher', 'Quenchless', 'Tobacco', 'Smokeless', 'Moist', 'Pinch', 'Inhale', 'Nasal', 'Snorting']","['Leave', 'Exit', 'Vacate', 'Abscond', 'Retreat', 'Withdraw', 'Relocate', 'Departure', 'Leave', 'Egress', 'Retreat', 'Evacuate', 'Abscond', 'Terminate', 'Evacuate', 'Depart', 'Leave', 'Relocate', 'Exit', 'Abscond', 'Withdraw']","She was only a Elevator operator ' s daughter , and she loved to go down . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
48,hom_1294_13,heated,"['Charred', 'Burnt', 'Fire', 'Ash', 'Heat', 'Blaze', 'Ignite', 'Coffee', 'Chicken', 'Nuts', 'Potatoes', 'Vegetables', 'Garlic', 'Peppers', 'Oven', 'Dough', 'Cake', 'Pie', 'Pastry', 'Crispy', 'Crust']","['Passionate', 'Zealous', 'Fervent', 'Intense', 'Enthusiastic', 'Devoted', 'Determined', 'Ardent', 'Zealous', 'Passionate', 'Intense', 'Enthusiastic', 'Eager', 'Devoted', 'Ardent', 'Zealous', 'Devoted', 'Intense', 'Fervent', 'Enthusiastic', 'Dedicated']",We spent all day debating about housefires . It was quite a heated argument . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
49,hom_1295_8,busted,"['Decay', 'Demolish', 'Shatter', 'Dissolve', 'Disperse', 'Fragment', 'Annihilate', 'Crumble', 'Subside', 'Implode', 'Disintegrate', 'Caving', 'Demolish', 'Descend', 'Fragment', 'Break', 'Splinter', 'Crash', 'Smash', 'Demolish', 'Destroy']","['Statue', 'Monument', 'Sculpture', 'Bustle', 'Bustier', 'Bustline', 'Bustling', 'Pose', 'Artist', 'Painting', 'Subject', 'Canvas', 'Photograph', 'Expression', 'Idol', 'Statue', 'Representation', 'Sculpture', 'Image', 'Model', 'Carving']",OLD STATUES never die they just get busted . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
50,hom_1296_12,highlight,"['Distinguished', 'Prominent', 'Renowned', 'Illustrious', 'Eminent', 'Celebrated', 'Prestigious', 'Impactful', 'Blows', 'Forceful', 'Vigorous', 'Smashing', 'Strikingly', 'Pounding', 'Outstanding', 'Exceptional', 'Impressive', 'Astonishing', 'Unbelievable', 'Extraordinary', 'Notable']","['Glow', 'Radiance', 'Brightness', 'Shine', 'Glare', 'Flare', 'Luminosity', 'Brightness', 'Glow', 'Shine', 'Splendor', 'Luminosity', 'Brilliance', 'Luster', 'Stare', 'Squint', 'Glint', 'Gaze', 'Glower', 'Flicker', 'Glinting']",Students who accent their textbooks with color markers add a real highlight to their day . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
51,hom_1298_3,boiling,"['Panic', 'Frenzy', 'Frenzy', 'Frenzy', 'Frenzy', 'Frenzy', 'Frenzy', 'Outcry', 'Frenzy', 'Clamor', 'Commotion', 'Ruckus', 'Turmoil', 'Din', 'Chaos', 'Discord', 'Strife', 'Upheaval', 'Conflict', 'Unrest', 'Turbulence']","['Heat', 'Stew', 'Low-Heat', 'Reduce', 'Sauce', 'Slow-Cook', 'Simmering', 'Simmer', 'Boil', 'Braise', 'Stew', 'Infuse', 'Parboil', 'Sauté', 'Pot ', 'Broth ', 'Vegetables ', 'Meat ', 'Herbs ', 'Stock ', 'Simmer']",Pasteur was boiling about not being invited . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
52,hom_1300_10,sentences,"['Expression', 'Utterance', 'Statement', 'Idiom', 'Vocabulary', 'Lexicon', 'Parlance', 'Grammar', 'Semantics', 'Lexicon', 'Phrase', 'Sentence', 'Structure', 'Morphology', 'Lexicon', 'Idiom', 'Grammar', 'Synonyms', 'Antonyms', 'Etymology', 'Phraseology']",[],"OLD JUDGES never die , they just slur their sentences nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
53,hom_1301_13,impact,[],"['Result', 'Outcome', 'Impact', 'Ramification', 'Repercussion', 'Consequence', 'Consequence', 'Result', 'Consequence', 'Impact', 'Achievement', 'Yield', 'Effect', 'End', 'Outcome', 'Achievement', 'Success', 'Consequence', 'Resolution', 'Conclusion', 'Yield']",Have you heard the joke about the bomb ? It had no impact . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
54,hom_1302_14,stuck,"['Confined', 'Imprisoned', 'Captive', 'Ensnared', 'Stranded', 'Isolated', 'Restrained', 'Fastened', 'Attached', 'Secured', 'Affixed', 'Stuck', 'Fixed', 'Tacked', 'Trapped', 'Entangled', 'Captured', 'Caught', 'Snared', 'Ensnared', 'Snare']","['Punch', 'Boxing', 'Uppercut', 'Hook', 'Karate', 'MMA', 'Kickboxing', 'Stab', 'Skewer', 'Pierce', 'Transfix', 'Penetrate', 'Embed', 'Thrust', 'Needle', 'Cactus', 'Thistle', 'Thorn', 'Point', 'Jab', 'Sting']","He got a job in a factory making needles , but soon got stuck . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
55,hom_1304_11,commission,"['Reward', 'Incentive', 'Perk', 'Compensation', 'Benefit', 'Gratuity', 'Allowance', 'Tip', 'Bonus', 'Reward', 'Appreciation', 'Generosity', 'Donation', 'Acknowledgement', 'Copyright', 'Licensing', 'Performance', 'Royalty Fees', 'Royalties Agreement', 'Royalty Rate', 'Royalty Payments']","['Productivity', 'Streamline', 'Automation', 'Optimize', 'Resourceful', 'Efficient', 'Time-saving', 'Efficiency', 'Capability', 'Usability', 'Performance', 'Reliability', 'Compatibility', 'Accessibility', 'Dependability', 'Consistency', 'Trustworthiness', 'Durability', 'Accuracy', 'Integrity', 'Reliability']","OLD SALESMEN never die , they just go out of commission . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ",
56,hom_1305_8,interest,"['Compassion', 'Support', 'Kindness', 'Empathy', 'Love', 'Attention', 'Respect', 'Anxiety', 'Worry', 'Fear', 'Apprehension', 'Distress', 'Unease', 'Disquiet', 'Focus', 'Concentration', 'Awareness', 'Notice', 'Perception', 'Vigilance', 'Observation']","['Passion', 'Fascination', 'Hobby', 'Enthusiasm', 'Craving', 'Obsession', 'Attraction', 'Cost', 'Charge', 'Payment', 'Expense', 'Tariff', 'Rate', 'Levy', 'Taxation', 'Collection', 'Revenue', 'Payroll', 'Duty', 'Assessment', 'Compliance']",OLD BANKERS never die they just lose interest . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
57,hom_1308_8,Change,"['Change', 'Adapt', 'Shift', 'Evolution', 'Progress', 'Transformation', 'Transitioning', 'Conversion Rate', 'Optimization', 'Lead', 'Traffic', 'Conversion Funnel', 'Landing Page', 'Conversion Path', 'Change', 'Evolution', 'Adaptation', 'Metamorphosis', 'Revolution', 'Modification', 'Conversion']",[],The one thing that is constant is Change especially if you are a cashier . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
58,hom_1309_25,fly,"['Hasten', 'Rush', 'Quick', 'Speedy', 'Hasty', 'Accelerate', 'Sprint', 'Accelerate', 'Urgency', 'Quicken', 'Expedite', 'Hastening', 'Prompt', 'Hastily', 'Neil Peart', '2112', 'Alex Lifeson', 'Geddy Lee', 'Moving Pictures', 'Tom Sawyer', 'Permanent Waves']","['Pollination', 'Honey', 'Nectar', 'Hive', 'Wasp', 'Flower', 'Sting', 'Sting', 'Nest', 'Insect', 'Pollination', 'Predator', 'Hive', 'Yellowjacket', 'Insects', 'Odonata', 'Nymphs', 'Wings', 'Aquatic', 'Larvae', 'Predators']",That really nice fellow works in a clothing factory sewing zippers on jeans . That is good . He wouldn ' t hurt a fly . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
59,hom_1310_8,skeleton,"['Wall', 'Paint', 'Plaster', 'Tiles', 'Trim', 'Moulding', 'Sanding', 'Scant', 'Scarce', 'Sparsely', 'Dispersed', 'Diffuse', 'Meager', 'Sparsely-populated', 'Simple', 'Essential', 'Uncluttered', 'Streamlined', 'Sparse', 'Plain', 'Subdued']","['Bones', 'Muscles', 'Joints', 'Cartilage', 'Tendons', 'Ligaments', 'Anatomy', 'Physiology', 'Organs', 'Skeleton', 'Muscles', 'Cells', 'Tissues', 'Nerves', 'Architecture', 'Library', 'Platform', 'Structure', 'Components', 'Application', 'Interface']",To plan a graveyard you need a skeleton idea before a detailed plan . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
60,hom_1311_10,rocking,"['Undulate', 'Fluctuate', 'Ripple', 'Swell', 'Surge', 'Quiver', 'Flutter', 'Jazz', 'Lindy Hop', 'Charleston', 'Balboa', 'Boogie-Woogie', 'Shag', 'Jive', 'Guitar', 'Band', 'Music', 'Concert', 'Stage', 'Tour', 'Album']","['Rocky Mountains', 'Hiking', 'Flatirons', 'University of Colorado', 'Pearl Street', 'Craft Beer', 'Nature', 'Merger', 'Acquisition', 'Diversification', 'Synergy', 'Megacorporation', 'Multinational', 'Holding Company', 'Aggregate', 'Conglomerate', 'Cluster', 'Accumulate', 'Pile', 'Mass', 'Heap']",While the music was playing the geology teacher was rocking around . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan ,
