,ID,Pun,Sense Key 1,Sense Key 2,Sentence
82,hom_136_15,drain,drain%1:06:00::,drain%1:04:01::,The plumber had to quit his job because it was too much of a drain . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
83,hom_137_5,integral,integral%1:09:00::,integral%5:00:00:intrinsic:00,Finding area is an integral part of calculus . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
84,hom_138_15,pitch,pitch%1:07:00::,pitch%1:04:03::,"If you sing while playing baseball , you won ' t get a good pitch . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
85,hom_140_12,General,general%1:18:00::,general%3:00:00::,"Some commands given by the army are specific , others are General . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
86,hom_141_17,stable,stable%1:06:00::,stable%3:00:00::,"If a horse could predict the weather , it would probably say that the weather is stable . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
87,hom_142_17,front,front%1:19:00::,front%1:15:00::,"She was only a Weatherman ' ' s daughter , but she sure had a warm front . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
88,hom_145_11,shots,shot%1:04:03::,shot%1:23:00::,A doctor who became a bartender was always giving out shots ! nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
89,hom_147_8,average,average%1:09:00::,average_out%2:42:00::,"OLD STATISTICIANS never die , they just average out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
90,hom_148_15,show,show_up%2:30:00::,show_up%2:39:00::,A little boy fired his light - colored crayons because they wouldn ' t show up . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
91,hom_149_9,register,register%1:06:02::,register%2:39:00::,"With certain cashiers , things are slow to register . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
92,hom_150_8,contact,contact%1:04:02::,contact%1:06:00::,OLD ELECTRICIANS never die they just lose contact . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
93,hom_152_21,material,material%1:10:00::,material%1:06:00::,The comedian stopped at the fabric store on his way to a comedy gig . He was looking for new material . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
94,hom_153_2,Call,call%2:32:02::;call%2:32:00::,call%2:32:01::;call%2:32:05::,"- Call me a taxi . - OK , you ' re a taxi . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
95,hom_154_9,pawn,pawn%1:21:00::,pawn%1:06:00::,Someone who sells old chess pieces is a pawn broker . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
96,hom_156_10,bombshell,bombshell%1:18:00::,bombshell%1:06:00::,The model who joined the air force was a bombshell . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
97,hom_157_8,pipe,pipe_down%2:39:00::,pipe%1:06:00::,"OLD PLUMBERS never die , they just pipe down . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
98,hom_159_21,fly,on_the_fly%4:02:00::,fly%1:05:00::,"The surgeon really did not know how to perform quick surgeries on insects , but he did one on the fly . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
99,hom_160_9,mean,mean%5:00:00:normal:01,mean%5:00:00:nasty:00,"OLD STATISTICIANS never die , they just get mean . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
100,hom_163_13,vent,vent%2:32:00::,vent%1:06:00::,In the air duct installers union they have lots of opportunity to vent . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
101,hom_164_12,cut,cut%1:21:00::,cut%1:04:02::;cut%1:04:00::;cut%1:04:01::,"He and his partner made knives , and they shared a cut . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
102,hom_165_13,steal,steal%2:40:00::,steal%2:33:00::,A baseball player was a thief . He was always trying to steal . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
103,hom_169_8,flop,flop%2:38:01::,flop%2:41:00::,"OLD DIVERS never die , they just flop . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
104,hom_170_23,stage,stage%1:28:00::,stage%1:06:00::,"For a while , Houdini used a lot of trap doors in his act , but he was just going through a stage . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
105,hom_172_10,veins,vein%1:08:00::,vein%1:17:00::,"OLD MINERS never die , they just lose their veins . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
106,hom_173_8,tender,tender%5:00:00:young:00,tender%3:00:01::,Animals are slaughtered for meat at a tender age . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
107,hom_174_17,mail,mail%1:10:01::,mail%1:06:00::,"' ' I make the armour out of chain links , ' ' Tom replied by mail . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
108,hom_175_8,blast,blast%1:11:00::,blast%1:11:02::,He became an astronaut and had a blast . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
109,hom_177_8,swept,sweep%2:35:00::,sweep_off%2:37:00::,A janitor with a broom in hand swept her off her feet . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
110,hom_178_15,clicked,click%2:32:01::,click%2:31:13::,I couldn ' t figure out how to fasten my seatbelt . Then it clicked . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
111,hom_179_10,focus,focus%1:09:00::,focus%1:07:01::,"OLD PHOTOGRAPHERS never die , they just lose their focus . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
112,hom_181_17,net,net%1:06:00::,net%1:21:00::,The trapeze artist had to buy his own safety equipment . Every Friday he drew his net wages . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
113,hom_183_7,cavity,cavity%1:22:00::,cavity%1:17:00::,Dentists on death fill their last cavity . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
114,hom_185_12,problems,problem%1:10:00::,problem%1:26:00::,Math class is full of drama . There are so many problems to work out . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
115,hom_186_13,bone,bone%1:08:00::,bone_up%2:31:00::,"Her exam was on the human skeleton , so she decided to bone up . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
116,hom_188_22,chicken,chicken%1:18:00::,chicken%1:05:01::,"The first duck wouldn ' t go in the water . The other duck said ' ' What are you , chicken ? ' ' . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
117,hom_189_11,drive,drive%1:04:00::,drive%1:04:03::,To golf at your favorite course may require a long drive . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
118,hom_191_11,identities,identity%1:07:00::,identity%1:24:01::,"OLD TRIGONOMETRY TEACHERS never die , they just lose their identities . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
119,hom_193_14,balls,ball%1:06:01::,ball%1:08:01::,"She was only a Catcher ' s daughter , but she had many balls bounce off her chin . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
120,hom_195_7,makeover,makeover%1:04:00::,makeover%1:04:01::,"Jesus did the only extreme world makeover , the flood nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
121,hom_196_14,point,point%1:10:01::,point%1:06:00::,I took up teaching fencing as I wanted my students to get the point . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
122,hom_197_13,shorts,shorts%1:06:00::,short%1:06:01::,Sign on an electrician ' s truck : Let us remove your shorts . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
123,hom_198_3,marching,march%1:10:01::,march%1:28:00::,"I like marching songs , in any month . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
124,hom_199_21,recounted,recount%2:32:00::,recount%2:32:02::,"' ' I couldn ' t believe there were 527 , 986 bees in the swarm ! ' ' Tom recounted . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
125,hom_201_13,hitch,hitch%1:09:00::,hitch%1:06:00::,Our Boy Scouts ' knot - tying class went off without a hitch . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
126,hom_202_12,got,get_over%2:38:00::,get_over%2:36:00::;get_over%2:30:00::;get_over%2:33:00::,"I used to have a fear of hurdles , but I got over it . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
127,hom_203_7,pop,pop%1:10:00::,pop%2:30:03::,A group called the Balloons sings pop music . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
128,hom_206_15,rakes,rake%1:18:00::,rake%1:06:00::,"She was only a Gardener ' s daughter , but she knows all the rakes . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
129,hom_207_8,Combination,combination%1:14:00::,combination%1:14:02::,A locksmith has to have a good Combination of skills . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
130,hom_208_13,arms,arm%1:08:00::,arm%1:06:01::;arms%1:06:00::,The teacher asked a question and the students were all up in arms . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 
131,hom_209_17,lot,lot%1:23:00::,lot%1:15:00::,"She was only a Real estate agent ' ' s daughter , but she gave a lot away . nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan "
